;Season;Lg;W;L;Finish;Age;Ht.;Wt.;G;MP;FG;FGA;FG%;3P;3PA;3P%;2P;2PA;2P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;Team;Year
977;1994-95;NBA;36;46;5;24.3;6-7;217.0;82;19930.0;3227;7342;0.44;386.0;1200.0;0.322;2841;6142;0.463;1622;2210;0.734;1514.0;2433.0;3947.0;1941;579.0;348.0;1345.0;1811;8462;DAL;1994
978;1993-94;NBA;13;69;6;25.3;6-7;219.0;82;19730.0;3055;7070;0.432;241.0;773.0;0.312;2814;6297;0.447;1450;1942;0.747;1271.0;2150.0;3421.0;1629;767.0;299.0;1393.0;2007;7801;DAL;1993
979;1992-93;NBA;11;71;6;24.9;6-6;213.0;82;19730.0;3164;7271;0.435;283.0;837.0;0.338;2881;6434;0.448;1530;2171;0.705;1234.0;2265.0;3499.0;1683;649.0;355.0;1459.0;2302;8141;DAL;1992
980;1991-92;NBA;22;60;5;28.2;6-7;212.0;82;19755.0;3120;7104;0.439;268.0;797.0;0.336;2852;6307;0.452;1499;1999;0.75;1194.0;2439.0;3633.0;1630;536.0;349.0;1202.0;1867;8007;DAL;1991
981;1990-91;NBA;28;54;6;30.6;6-7;216.0;82;19805.0;3245;6890;0.471;193.0;600.0;0.322;3052;6290;0.485;1512;1986;0.761;984.0;2360.0;3344.0;1821;581.0;397.0;1186.0;1840;8195;DAL;1990
982;1989-90;NBA;47;35;3;29.2;6-7;219.0;82;19855.0;3246;6831;0.475;157.0;486.0;0.323;3089;6345;0.487;1735;2261;0.767;1042.0;2419.0;3461.0;1776;664.0;398.0;1228.0;1733;8384;DAL;1989
983;1988-89;NBA;38;44;4;28.5;6-7;216.0;82;19780.0;3244;6917;0.469;211.0;681.0;0.31;3033;6236;0.486;1785;2263;0.789;1048.0;2397.0;3445.0;1867;579.0;476.0;1233.0;1739;8484;DAL;1988
984;1987-88;NBA;53;29;2;27.0;6-7;220.0;82;19755.0;3413;7191;0.475;154.0;526.0;0.293;3259;6665;0.489;1980;2510;0.789;1341.0;2495.0;3836.0;1984;645.0;446.0;1257.0;1734;8960;DAL;1987
985;1986-87;NBA;55;27;1;26.4;6-7;220.0;82;19880.0;3594;7373;0.487;231.0;653.0;0.354;3363;6720;0.5;2148;2717;0.791;1219.0;2494.0;3713.0;2017;688.0;424.0;1205.0;1873;9567;DAL;1986
986;1985-86;NBA;44;38;3;25.8;6-7;218.0;82;19805.0;3631;7254;0.501;141.0;446.0;0.316;3490;6808;0.513;2050;2643;0.776;1059.0;2454.0;3513.0;2108;605.0;369.0;1289.0;1733;9453;DAL;1985
987;1984-85;NBA;44;38;3;25.0;6-6;210.0;82;19855.0;3560;7280;0.489;152.0;443.0;0.343;3408;6837;0.498;1844;2324;0.793;1095.0;2345.0;3440.0;2152;575.0;335.0;1184.0;1796;9116;DAL;1984
988;1983-84;NBA;43;39;2;24.7;6-6;209.0;82;19955.0;3618;7235;0.5;42.0;184.0;0.228;3576;7051;0.507;1774;2350;0.755;1090.0;2265.0;3355.0;2164;579.0;360.0;1303.0;1906;9052;DAL;1983
989;1982-83;NBA;38;44;4;24.2;6-6;208.0;82;19730.0;3674;7550;0.487;43.0;185.0;0.232;3631;7365;0.493;1852;2462;0.752;1296.0;2381.0;3677.0;2227;552.0;348.0;1348.0;2067;9243;DAL;1982
990;1981-82;NBA;28;54;5;24.4;6-6;206.0;82;19730.0;3390;7224;0.469;55.0;190.0;0.289;3335;7034;0.474;1740;2366;0.735;1213.0;2228.0;3441.0;2117;566.0;313.0;1317.0;2193;8575;DAL;1981
991;1980-81;NBA;15;67;6;24.8;6-6;204.0;82;19780.0;3204;6928;0.462;46.0;165.0;0.279;3158;6763;0.467;1868;2487;0.751;1109.0;2177.0;3286.0;1984;561.0;214.0;1439.0;2008;8322;DAL;1980
992;2022-23;NBA;45;37;2;28.1;6-5;216.0;82;19780.0;3453;7388;0.467;1001.0;2674.0;0.374;2452;4714;0.52;1412;1781;0.793;971.0;2657.0;3628.0;2235;585.0;432.0;1110.0;1739;9319;PHO;2022
993;2021-22;NBA;64;18;1;27.5;6-5;214.0;82;19730.0;3581;7389;0.485;951.0;2616.0;0.364;2630;4773;0.551;1303;1635;0.797;801.0;2913.0;3714.0;2244;702.0;359.0;1060.0;1633;9416;PHO;2021
994;2020-21;NBA;51;21;1;26.6;6-5;212.0;72;17480.0;3118;6357;0.49;940.0;2490.0;0.378;2178;3867;0.563;1124;1347;0.834;630.0;2462.0;3092.0;1939;517.0;312.0;902.0;1374;8300;PHO;2020
995;2019-20;NBA;34;39;3;24.6;6-6;212.0;73;17595.0;3006;6429;0.468;831.0;2320.0;0.358;2175;4109;0.529;1451;1740;0.834;712.0;2465.0;3177.0;1987;559.0;290.0;1077.0;1609;8294;PHO;2019
996;2018-19;NBA;19;63;5;24.0;6-7;213.0;82;19880.0;3289;7164;0.459;790.0;2400.0;0.329;2499;4764;0.525;1447;1858;0.779;748.0;2563.0;3311.0;1957;735.0;418.0;1279.0;1932;8815;PHO;2018
997;2017-18;NBA;21;61;5;23.7;6-7;215.0;82;19705.0;3153;7141;0.442;763.0;2286.0;0.334;2390;4855;0.492;1453;1962;0.741;842.0;2776.0;3618.0;1743;569.0;370.0;1289.0;1807;8522;PHO;2017
998;2016-17;NBA;24;58;5;25.0;6-6;219.0;82;19830.0;3270;7260;0.45;615.0;1854.0;0.332;2655;5406;0.491;1676;2159;0.776;976.0;2712.0;3688.0;1604;673.0;399.0;1265.0;2030;8831;PHO;2016
999;2015-16;NBA;23;59;4;26.0;6-7;223.0;82;19705.0;3051;7018;0.435;738.0;2118.0;0.348;2313;4900;0.472;1431;1905;0.751;943.0;2733.0;3676.0;1701;632.0;313.0;1410.0;1858;8271;PHO;2015
1000;2014-15;NBA;39;43;3;25.7;6-6;217.0;82;19880.0;3178;7038;0.452;698.0;2048.0;0.341;2480;4990;0.497;1343;1767;0.76;896.0;2643.0;3539.0;1659;700.0;385.0;1238.0;1744;8397;PHO;2014
1001;2013-14;NBA;48;34;3;26.2;6-6;218.0;82;19755.0;3172;6845;0.463;765.0;2055.0;0.372;2407;4790;0.503;1520;2004;0.758;928.0;2601.0;3529.0;1563;688.0;374.0;1258.0;1798;8629;PHO;2013
1002;2012-13;NBA;25;57;5;26.9;6-7;220.0;82;19805.0;3061;6917;0.443;480.0;1455.0;0.33;2581;5462;0.473;1203;1618;0.744;959.0;2454.0;3413.0;1855;659.0;434.0;1278.0;1688;7805;PHO;2012
1003;2011-12;NBA;33;33;3;28.9;6-7;222.0;66;15840.0;2495;5445;0.458;444.0;1295.0;0.343;2051;4150;0.494;1058;1397;0.757;717.0;2035.0;2752.0;1486;431.0;366.0;928.0;1233;6492;PHO;2011
1004;2010-11;NBA;40;42;2;29.6;6-7;221.0;82;20005.0;3219;6844;0.47;701.0;1857.0;0.377;2518;4987;0.505;1472;1939;0.759;821.0;2478.0;3299.0;1945;545.0;357.0;1169.0;1666;8611;PHO;2010
1005;2009-10;NBA;54;28;2;28.5;6-7;222.0;82;19730.0;3339;6788;0.492;730.0;1770.0;0.412;2609;5018;0.52;1631;2117;0.77;910.0;2616.0;3526.0;1912;479.0;418.0;1210.0;1713;9039;PHO;2009
1006;2008-09;NBA;46;36;2;29.5;6-7;229.0;82;19755.0;3373;6695;0.504;553.0;1445.0;0.383;2820;5250;0.537;1675;2251;0.744;900.0;2520.0;3420.0;1905;589.0;420.0;1288.0;1691;8974;PHO;2008
1007;2007-08;NBA;55;27;2;29.3;6-6;217.0;82;19780.0;3392;6782;0.5;694.0;1764.0;0.393;2698;5018;0.538;1548;1977;0.783;720.0;2683.0;3403.0;2188;532.0;518.0;1184.0;1633;9026;PHO;2007
1008;2006-07;NBA;61;21;1;27.6;6-6;212.0;82;19905.0;3388;6855;0.494;785.0;1965.0;0.399;2603;4890;0.532;1476;1827;0.808;737.0;2583.0;3320.0;2122;553.0;394.0;1189.0;1659;9037;PHO;2006
1009;2005-06;NBA;54;28;1;27.5;6-6;209.0;82;19955.0;3430;7167;0.479;837.0;2097.0;0.399;2593;5070;0.511;1189;1475;0.806;778.0;2650.0;3428.0;2179;549.0;412.0;1088.0;1683;8886;PHO;2005
1010;2004-05;NBA;62;20;1;25.2;6-7;220.0;82;19780.0;3351;7018;0.477;796.0;2026.0;0.393;2555;4992;0.512;1556;2080;0.748;967.0;2652.0;3619.0;1927;572.0;453.0;1125.0;1563;9054;PHO;2004
1011;2003-04;NBA;29;53;6;24.4;6-7;221.0;82;19730.0;2958;6671;0.443;415.0;1202.0;0.345;2543;5469;0.465;1392;1865;0.746;924.0;2406.0;3330.0;1586;734.0;383.0;1249.0;1862;7723;PHO;2003
1012;2002-03;NBA;44;38;4;25.2;6-7;217.0;82;19805.0;3005;6776;0.443;394.0;1149.0;0.343;2611;5627;0.464;1430;1928;0.742;1049.0;2440.0;3489.0;1719;665.0;404.0;1208.0;1801;7834;PHO;2002
1013;2001-02;NBA;36;46;6;26.5;6-6;217.0;82;19830.0;3097;6934;0.447;358.0;1096.0;0.327;2739;5838;0.469;1250;1630;0.767;1072.0;2430.0;3502.0;1838;668.0;401.0;1205.0;1785;7802;PHO;2001
1014;2000-01;NBA;51;31;3;28.6;6-6;219.0;82;19805.0;2944;6757;0.436;332.0;1054.0;0.315;2612;5703;0.458;1490;1973;0.755;970.0;2529.0;3499.0;1905;775.0;429.0;1250.0;1864;7710;PHO;2000
1015;1999-00;NBA;53;29;3;28.6;6-7;222.0;82;19805.0;3093;6771;0.457;458.0;1246.0;0.368;2635;5525;0.477;1467;1934;0.759;1022.0;2558.0;3580.0;2098;744.0;433.0;1368.0;1973;8111;PHO;1999
1016;1998-99;NBA;27;23;3;29.3;6-7;221.0;50;12050.0;1797;4004;0.449;261.0;702.0;0.372;1536;3302;0.465;924;1215;0.76;598.0;1418.0;2016.0;1249;444.0;200.0;681.0;1022;4779;PHO;1998
1017;1997-98;NBA;56;26;3;28.2;6-6;210.0;82;19955.0;3138;6710;0.468;431.0;1211.0;0.356;2707;5499;0.492;1459;1948;0.749;991.0;2452.0;3443.0;2124;756.0;429.0;1236.0;1765;8166;PHO;1997
1018;1996-97;NBA;40;42;4;28.5;6-6;208.0;82;19855.0;3143;6705;0.469;527.0;1428.0;0.369;2616;5277;0.496;1618;2125;0.761;916.0;2376.0;3292.0;2067;664.0;322.0;1180.0;1727;8431;PHO;1996
1019;1995-96;NBA;41;41;4;27.9;6-6;211.0;82;19955.0;3159;6673;0.473;327.0;984.0;0.332;2832;5689;0.498;1907;2472;0.771;1009.0;2501.0;3510.0;2001;623.0;331.0;1207.0;1776;8552;PHO;1995
1020;1994-95;NBA;59;23;1;29.2;6-6;212.0;82;19830.0;3356;6967;0.482;584.0;1584.0;0.369;2772;5383;0.515;1777;2352;0.756;1027.0;2403.0;3430.0;2198;687.0;312.0;1167.0;1839;9073;PHO;1994
1021;1993-94;NBA;56;26;2;28.7;6-6;217.0;82;19705.0;3429;7080;0.484;344.0;1042.0;0.33;3085;6038;0.511;1674;2301;0.728;1220.0;2453.0;3673.0;2261;745.0;460.0;1305.0;1639;8876;PHO;1993
1022;1992-93;NBA;62;20;1;28.2;6-5;212.0;82;19730.0;3494;7093;0.493;398.0;1095.0;0.363;3096;5998;0.516;1912;2539;0.753;1141.0;2510.0;3651.0;2087;752.0;455.0;1359.0;1739;9298;PHO;1992
1023;1991-92;NBA;53;29;3;27.0;6-6;207.0;82;19805.0;3553;7219;0.492;227.0;596.0;0.381;3326;6623;0.502;1861;2397;0.776;1088.0;2558.0;3646.0;2202;673.0;582.0;1242.0;1852;9194;PHO;1991
1024;1990-91;NBA;55;27;3;26.9;6-6;207.0;82;19730.0;3573;7199;0.496;138.0;432.0;0.319;3435;6767;0.508;2064;2680;0.77;1132.0;2598.0;3730.0;2209;687.0;535.0;1302.0;1850;9348;PHO;1990
1025;1989-90;NBA;54;28;3;26.7;6-6;208.0;82;19855.0;3544;7139;0.496;176.0;543.0;0.324;3368;6596;0.511;2159;2716;0.795;1053.0;2651.0;3704.0;2109;668.0;501.0;1275.0;1825;9423;PHO;1989
1026;1988-89;NBA;55;27;2;25.7;6-6;209.0;82;19755.0;3754;7545;0.498;168.0;481.0;0.349;3586;7064;0.508;2051;2594;0.791;1095.0;2619.0;3714.0;2280;693.0;416.0;1279.0;1933;9727;PHO;1988
1027;1987-88;NBA;28;54;4;27.5;6-6;207.0;82;19730.0;3551;7302;0.486;118.0;357.0;0.331;3433;6945;0.494;1681;2200;0.764;1113.0;2379.0;3492.0;2332;675.0;353.0;1413.0;2045;8901;PHO;1987
1028;1986-87;NBA;36;46;5;26.0;6-7;204.0;82;19855.0;3575;7190;0.497;61.0;252.0;0.242;3514;6938;0.506;1900;2499;0.76;1113.0;2366.0;3479.0;2354;703.0;397.0;1498.0;2047;9111;PHO;1986
1029;1985-86;NBA;32;50;3;26.3;6-7;204.0;82;19805.0;3518;6993;0.503;38.0;183.0;0.208;3480;6810;0.511;1949;2683;0.726;1034.0;2449.0;3483.0;2272;773.0;379.0;1763.0;2260;9023;PHO;1985
1030;1984-85;NBA;36;46;3;26.4;6-6;198.0;82;19805.0;3507;7144;0.491;87.0;307.0;0.283;3420;6837;0.5;1757;2280;0.771;1026.0;2425.0;3451.0;2335;727.0;349.0;1583.0;2034;8858;PHO;1984
1031;1983-84;NBA;41;41;4;27.2;6-7;200.0;82;19780.0;3677;7220;0.509;74.0;291.0;0.254;3603;6929;0.52;1673;2204;0.759;1066.0;2298.0;3364.0;2214;693.0;388.0;1451.0;2147;9101;PHO;1983
1032;1982-83;NBA;53;29;2;26.6;6-7;198.0;82;19730.0;3555;7158;0.497;40.0;158.0;0.253;3515;7000;0.502;1626;2189;0.743;1094.0;2518.0;3612.0;2300;749.0;495.0;1545.0;2062;8776;PHO;1982
1033;1981-82;NBA;46;36;3;26.4;6-7;202.0;82;19830.0;3508;7140;0.491;54.0;174.0;0.31;3454;6966;0.496;1635;2157;0.758;1123.0;2517.0;3640.0;2223;753.0;429.0;1528.0;2029;8705;PHO;1981
1034;1980-81;NBA;57;25;1;25.7;6-6;203.0;82;19755.0;3587;7326;0.49;35.0;161.0;0.217;3552;7165;0.496;1810;2430;0.745;1234.0;2490.0;3724.0;2205;876.0;416.0;1733.0;1996;9019;PHO;1980
1035;1979-80;NBA;55;27;3;26.5;6-5;202.0;82;19755.0;3570;7235;0.493;68.0;280.0;0.243;3502;6955;0.504;1906;2466;0.773;1071.0;2458.0;3529.0;2283;908.0;344.0;1629.0;1853;9114;PHO;1979
1036;1978-79;NBA;50;32;2;25.5;6-5;200.0;82;19780.0;3847;7516;0.512;;;;3847;7516;0.512;1765;2299;0.768;1083.0;2379.0;3462.0;2500;915.0;337.0;1760.0;1944;9459;PHO;1978
1037;1977-78;NBA;49;33;2;25.5;6-6;203.0;82;19780.0;3731;7836;0.476;;;;3731;7836;0.476;1749;2329;0.751;1166.0;2579.0;3745.0;2338;1059.0;372.0;1766.0;1956;9211;PHO;1977
1038;1976-77;NBA;34;48;5;26.6;6-6;206.0;82;19730.0;3406;7249;0.47;;;;3406;7249;0.47;1791;2345;0.764;1059.0;2493.0;3552.0;2100;750.0;346.0;1830.0;2089;8603;PHO;1976
1039;1975-76;NBA;42;40;3;26.2;6-5;207.0;82;19880.0;3420;7251;0.472;;;;3420;7251;0.472;1780;2337;0.762;1108.0;2558.0;3666.0;2083;853.0;349.0;1852.0;2018;8620;PHO;1975
1040;1974-75;NBA;32;50;4;25.9;6-6;205.0;82;19805.0;3381;7561;0.447;;;;3381;7561;0.447;1535;2082;0.737;1349.0;2684.0;4033.0;1879;664.0;317.0;1760.0;2090;8297;PHO;1974
1041;1973-74;NBA;30;52;4;26.2;6-6;205.0;82;19755.0;3555;7726;0.46;;;;3555;7726;0.46;1737;2235;0.777;1090.0;2723.0;3813.0;2052;658.0;305.0;1666.0;2123;8847;PHO;1973
1042;1972-73;NBA;38;44;3;26.2;6-6;204.0;82;19755.0;3612;7942;0.455;;;;3612;7942;0.455;1931;2437;0.792;;;4003.0;1944;;;;2012;9155;PHO;1972
1043;1971-72;NBA;49;33;3;26.6;6-6;207.0;82;19880.0;3599;7877;0.457;;;;3599;7877;0.457;2336;2999;0.779;;;4301.0;1976;;;;2026;9534;PHO;1971
1044;1970-71;NBA;48;34;3;26.0;6-6;209.0;82;19780.0;3503;8021;0.437;;;;3503;8021;0.437;2327;3078;0.756;;;4442.0;1927;;;;2132;9333;PHO;1970
1045;1969-70;NBA;39;43;4;25.4;6-6;204.0;82;19805.0;3676;7856;0.468;;;;3676;7856;0.468;2434;3270;0.744;;;4183.0;2076;;;;2183;9786;PHO;1969
1046;1968-69;NBA;16;66;7;24.8;6-5;208.0;82;19805.0;3541;8242;0.43;;;;3541;8242;0.43;2080;2950;0.705;;;4508.0;1918;;;;2086;9162;PHO;1968
1047;2022-23;NBA;44;38;3;29.7;6-6;219.0;82;19830.0;3370;7059;0.477;1041.0;2735.0;0.381;2329;4324;0.539;1533;1962;0.781;803.0;2742.0;3545.0;1959;580.0;364.0;1167.0;1598;9314;LAC;2022
1048;2021-22;NBA;42;40;3;27.5;6-6;218.0;82;19780.0;3285;7170;0.458;1047.0;2802.0;0.374;2238;4368;0.512;1273;1606;0.793;747.0;2860.0;3607.0;1969;608.0;406.0;1126.0;1528;8890;LAC;2021
1049;2020-21;NBA;47;25;2;28.8;6-6;217.0;72;17280.0;3009;6242;0.482;1027.0;2498.0;0.411;1982;3744;0.529;1164;1387;0.839;678.0;2501.0;3179.0;1756;509.0;295.0;950.0;1383;8209;LAC;2020
1050;2019-20;NBA;49;23;2;27.4;6-5;213.0;72;17380.0;2992;6425;0.466;895.0;2410.0;0.371;2097;4015;0.522;1498;1894;0.791;767.0;2664.0;3431.0;1708;511.0;338.0;1051.0;1594;8377;LAC;2019
1051;2018-19;NBA;48;34;2;27.2;6-6;209.0;82;19830.0;3384;7178;0.471;821.0;2118.0;0.388;2563;5060;0.507;1853;2340;0.792;796.0;2936.0;3732.0;1970;561.0;385.0;1193.0;1913;9442;LAC;2018
1052;2017-18;NBA;42;40;2;27.0;6-6;218.0;82;19705.0;3302;7004;0.471;777.0;2196.0;0.354;2525;4808;0.525;1556;2095;0.743;832.0;2766.0;3598.0;1832;628.0;373.0;1204.0;1638;8937;LAC;2017
1053;2016-17;NBA;51;31;2;30.0;6-6;220.0;82;19755.0;3242;6820;0.475;841.0;2245.0;0.375;2401;4575;0.525;1586;2128;0.745;738.0;2790.0;3528.0;1848;612.0;347.0;1062.0;1626;8911;LAC;2016
1054;2015-16;NBA;53;29;2;29.7;6-6;217.0;82;19830.0;3141;6759;0.465;797.0;2190.0;0.364;2344;4569;0.513;1490;2152;0.692;721.0;2727.0;3448.0;1873;709.0;460.0;1063.0;1746;8569;LAC;2015
1055;2014-15;NBA;56;26;2;28.8;6-6;220.0;82;19730.0;3228;6830;0.473;827.0;2202.0;0.376;2401;4628;0.519;1468;2067;0.71;784.0;2711.0;3495.0;2031;640.0;409.0;1012.0;1749;8751;LAC;2014
1056;2013-14;NBA;57;25;1;28.1;6-6;215.0;82;19755.0;3208;6761;0.474;693.0;1966.0;0.352;2515;4795;0.525;1741;2384;0.73;858.0;2668.0;3526.0;2016;703.0;397.0;1136.0;1767;8850;LAC;2013
1057;2012-13;NBA;56;26;1;28.8;6-6;217.0;82;19730.0;3160;6608;0.478;627.0;1752.0;0.358;2533;4856;0.522;1342;1888;0.711;938.0;2475.0;3413.0;1958;784.0;461.0;1197.0;1716;8289;LAC;2012
1058;2011-12;NBA;40;26;2;27.3;6-5;218.0;66;15965.0;2439;5366;0.455;514.0;1441.0;0.357;1925;3925;0.49;1046;1538;0.68;800.0;1943.0;2743.0;1385;556.0;315.0;879.0;1399;6438;LAC;2011
1059;2010-11;NBA;32;50;4;24.6;6-6;229.0;82;19855.0;3015;6594;0.457;513.0;1519.0;0.338;2502;5075;0.493;1546;2187;0.707;955.0;2501.0;3456.0;1813;585.0;402.0;1343.0;1733;8089;LAC;2010
1060;2009-10;NBA;29;53;3;27.3;6-7;222.0;82;19705.0;3002;6601;0.455;483.0;1457.0;0.332;2519;5144;0.49;1362;1867;0.73;927.0;2502.0;3429.0;1810;532.0;466.0;1285.0;1581;7849;LAC;2009
1061;2008-09;NBA;19;63;4;26.6;6-6;222.0;82;19880.0;2955;6696;0.441;535.0;1513.0;0.354;2420;5183;0.467;1354;1839;0.736;890.0;2377.0;3267.0;1723;572.0;482.0;1221.0;1650;7799;LAC;2008
1062;2007-08;NBA;23;59;5;28.5;6-6;214.0;82;19805.0;2820;6445;0.438;350.0;1079.0;0.324;2470;5366;0.46;1702;2178;0.781;800.0;2491.0;3291.0;1732;557.0;398.0;1180.0;1745;7692;LAC;2007
1063;2006-07;NBA;40;42;4;27.5;6-6;220.0;82;19730.0;2880;6318;0.456;314.0;903.0;0.348;2566;5415;0.474;1769;2245;0.788;888.0;2484.0;3372.0;1762;596.0;472.0;1239.0;1858;7843;LAC;2006
1064;2005-06;NBA;47;35;2;26.8;6-7;220.0;82;19805.0;2993;6443;0.465;290.0;843.0;0.344;2703;5600;0.483;1694;2142;0.791;828.0;2704.0;3532.0;1708;534.0;503.0;1185.0;1872;7970;LAC;2005
1065;2004-05;NBA;37;45;3;25.5;6-7;222.0;82;20030.0;2924;6368;0.459;231.0;669.0;0.345;2693;5699;0.473;1770;2274;0.778;980.0;2455.0;3435.0;1901;599.0;422.0;1290.0;1819;7849;LAC;2004
1066;2003-04;NBA;28;54;7;24.3;6-7;228.0;82;19805.0;2817;6579;0.428;329.0;1024.0;0.321;2488;5555;0.448;1808;2302;0.785;1149.0;2416.0;3565.0;1653;594.0;376.0;1344.0;1816;7771;LAC;2003
1067;2002-03;NBA;27;55;7;25.3;6-7;229.0;82;19755.0;2835;6490;0.437;390.0;1178.0;0.331;2445;5312;0.46;1633;2177;0.75;1008.0;2462.0;3470.0;1605;574.0;461.0;1291.0;1784;7693;LAC;2002
1068;2001-02;NBA;39;43;5;24.4;6-7;227.0;82;19805.0;2970;6668;0.445;408.0;1147.0;0.356;2562;5521;0.464;1498;2026;0.739;1083.0;2474.0;3557.0;1714;510.0;540.0;1214.0;1624;7846;LAC;2001
1069;2000-01;NBA;31;51;6;24.3;6-7;221.0;82;20030.0;2896;6467;0.448;360.0;1063.0;0.339;2536;5404;0.469;1429;2061;0.693;962.0;2559.0;3521.0;1585;490.0;513.0;1293.0;1775;7581;LAC;2000
1070;1999-00;NBA;15;67;7;24.2;6-7;222.0;82;19705.0;2877;6757;0.426;429.0;1267.0;0.339;2448;5490;0.446;1363;1826;0.746;955.0;2377.0;3332.0;1479;578.0;494.0;1325.0;1821;7546;LAC;1999
1071;1998-99;NBA;9;41;7;25.0;6-6;223.0;50;12125.0;1711;4007;0.427;214.0;668.0;0.32;1497;3339;0.448;883;1225;0.721;665.0;1293.0;1958.0;820;424.0;236.0;796.0;1223;4519;LAC;1998
1072;1997-98;NBA;17;65;7;25.7;6-6;217.0;82;19780.0;2930;6690;0.438;525.0;1468.0;0.358;2405;5222;0.461;1480;2047;0.723;1040.0;2276.0;3316.0;1533;625.0;456.0;1323.0;1827;7865;LAC;1997
1073;1996-97;NBA;36;46;5;25.5;6-6;212.0;82;19930.0;2989;6696;0.446;474.0;1339.0;0.354;2515;5357;0.469;1517;2074;0.731;1092.0;2242.0;3334.0;1662;733.0;441.0;1311.0;1964;7969;LAC;1996
1074;1995-96;NBA;29;53;7;25.2;6-6;216.0;82;19730.0;3126;6618;0.472;509.0;1374.0;0.37;2617;5244;0.499;1392;1984;0.702;979.0;2190.0;3169.0;1672;703.0;411.0;1355.0;2008;8153;LAC;1995
1075;1994-95;NBA;17;65;7;24.9;6-6;211.0;82;19880.0;3060;6888;0.444;331.0;1051.0;0.315;2729;5837;0.468;1476;2079;0.71;1064.0;2076.0;3140.0;1805;787.0;435.0;1334.0;2152;7927;LAC;1994
1076;1993-94;NBA;27;55;7;27.0;6-6;213.0;82;19780.0;3343;7163;0.467;252.0;831.0;0.303;3091;6332;0.488;1509;2128;0.709;1120.0;2410.0;3530.0;2169;807.0;421.0;1474.0;1769;8447;LAC;1993
1077;1992-93;NBA;41;41;4;26.7;6-6;213.0;82;19805.0;3544;7329;0.484;133.0;491.0;0.271;3411;6838;0.499;1562;2177;0.718;1183.0;2360.0;3543.0;2242;847.0;491.0;1338.0;1920;8783;LAC;1992
1078;1991-92;NBA;45;37;5;27.3;6-7;207.0;82;19830.0;3347;7076;0.473;145.0;502.0;0.289;3202;6574;0.487;1601;2223;0.72;1132.0;2393.0;3525.0;2053;824.0;498.0;1269.0;1873;8440;LAC;1991
1079;1990-91;NBA;31;51;6;25.1;6-7;210.0;82;19805.0;3391;7315;0.464;113.0;434.0;0.26;3278;6881;0.476;1596;2273;0.702;1246.0;2500.0;3746.0;2119;725.0;507.0;1438.0;2043;8491;LAC;1990
1080;1989-90;NBA;30;52;6;24.5;6-7;212.0;82;19805.0;3319;6853;0.484;56.0;230.0;0.243;3263;6623;0.493;1815;2458;0.738;1056.0;2362.0;3418.0;1978;782.0;507.0;1547.0;1859;8509;LAC;1989
1081;1988-89;NBA;21;61;7;24.6;6-7;211.0;82;19855.0;3526;7428;0.475;54.0;234.0;0.231;3472;7194;0.483;1606;2220;0.723;1156.0;2384.0;3540.0;2208;815.0;530.0;1666.0;1937;8712;LAC;1988
1082;1987-88;NBA;17;65;6;26.2;6-6;209.0;82;19805.0;3190;7194;0.443;79.0;317.0;0.249;3111;6877;0.452;1644;2305;0.713;1191.0;2350.0;3541.0;1885;721.0;520.0;1534.0;1908;8103;LAC;1987
1083;1986-87;NBA;12;70;6;26.2;6-6;208.0;82;19780.0;3311;7332;0.452;78.0;348.0;0.224;3233;6984;0.463;1866;2515;0.742;1231.0;2137.0;3368.0;1971;751.0;432.0;1493.0;2004;8566;LAC;1986
1084;1985-86;NBA;32;50;4;27.0;6-7;209.0;82;19755.0;3388;7165;0.473;64.0;229.0;0.279;3324;6936;0.479;2067;2683;0.77;1159.0;2258.0;3417.0;1968;694.0;501.0;1506.0;1931;8907;LAC;1985
1085;1984-85;NBA;31;51;5;27.3;6-7;212.0;82;19730.0;3527;7119;0.495;56.0;188.0;0.298;3471;6931;0.501;1674;2208;0.758;1163.0;2434.0;3597.0;1934;534.0;497.0;1587.0;1840;8784;LAC;1984
1086;1983-84;NBA;30;52;6;25.5;6-7;209.0;82;19730.0;3634;7325;0.496;24.0;128.0;0.188;3610;7197;0.502;1785;2424;0.736;1307.0;2382.0;3689.0;1981;567.0;385.0;1515.0;2020;9077;LAC;1983
1087;1982-83;NBA;25;57;6;24.8;6-6;206.0;82;19830.0;3625;7634;0.475;64.0;262.0;0.244;3561;7372;0.483;1589;2195;0.724;1394.0;2108.0;3502.0;2087;820.0;408.0;1600.0;2284;8903;LAC;1982
1088;1981-82;NBA;17;65;6;25.4;6-6;202.0;82;19755.0;3552;7101;0.5;99.0;338.0;0.293;3453;6763;0.511;1693;2341;0.723;1131.0;2196.0;3327.0;1878;636.0;299.0;1570.0;2353;8896;LAC;1981
1089;1980-81;NBA;36;46;5;27.6;6-6;205.0;82;19730.0;3477;7283;0.477;132.0;407.0;0.324;3345;6876;0.486;1651;2246;0.735;1169.0;2144.0;3313.0;2098;764.0;292.0;1407.0;2078;8737;LAC;1980
1090;1979-80;NBA;35;47;5;27.6;6-6;202.0;82;19755.0;3524;7494;0.47;177.0;543.0;0.326;3347;6951;0.482;1595;2167;0.736;1294.0;2308.0;3602.0;1688;664.0;288.0;1443.0;1896;8820;LAC;1979
